Date,Station,Latitude,Longitude,Elevation,Date,Average Wind Speed,Time of Fastest Wind,Peak Gust Time,Average Temperature,Maximum Temperature,Minimum Temperature,Direction Fastest 2-Minute Wind,Direction Fastest 5-Minute Wind,Fastest 2-Minute Wind Speed,Fastest 2-Minute Wind Speed,"Fog, Ice, Freezing Fog",Heavy Fog or Heavy Freezing Fog,Thunder,"Ice Pellets, Sleet or Small Hail",Hail,Glaze or Rime,"Dust, Volcanic Ash or Blowing Dust",Smoke or Haze,Blowing or Drifting Snow,High or Damaging Winds,Mist,Drizzle,Freezing Drizzle,Rain,Freezing Rain,"Snow, Snow Pellets or Ice Crystals",Unknown Precipitation,Ground Fog,Ice fog or Freezing Fog
2304,USW00094846,41.96017,-87.93164,204.8,2016-04-23,7.38,,,48.0,60.0,38.0,100.0,70.0,13.0,21.0,,,,,,,,,,,,,,,,,,,
2305,USW00094846,41.96017,-87.93164,204.8,2016-04-24,8.95,,,56.0,78.0,41.0,190.0,180.0,18.1,23.9,,,,,,,,1.0,,,,,,,,,,,
2306,USW00094846,41.96017,-87.93164,204.8,2016-04-25,12.53,,,69.0,83.0,58.0,210.0,220.0,25.1,35.1,,,1.0,,1.0,,,,,,,,,,,,,,
2307,USW00094846,41.96017,-87.93164,204.8,2016-04-26,13.65,,,53.0,68.0,42.0,30.0,30.0,23.0,29.1,1.0,,,,,,,,,,,,,,,,,,
2308,USW00094846,41.96017,-87.93164,204.8,2016-04-27,14.09,,,44.0,49.0,41.0,50.0,50.0,23.0,28.0,1.0,,1.0,,,,,,,,,,,,,,,,
2309,USW00094846,41.96017,-87.93164,204.8,2016-04-28,10.51,,,45.0,50.0,42.0,70.0,70.0,21.9,28.0,1.0,,1.0,,,,,,,,,,,,,,,,
2310,USW00094846,41.96017,-87.93164,204.8,2016-04-29,8.95,,,44.0,51.0,41.0,40.0,70.0,17.0,21.9,1.0,,,,,,,,,,,,,,,,,,
2311,USW00094846,41.96017,-87.93164,204.8,2016-04-30,13.42,,,45.0,48.0,43.0,60.0,60.0,23.0,30.0,1.0,,,,,,,1.0,,,,,,,,,,,
2312,USW00094846,41.96017,-87.93164,204.8,2016-05-01,12.08,,,45.0,49.0,42.0,40.0,60.0,17.0,30.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
2313,USW00094846,41.96017,-87.93164,204.8,2016-05-02,10.51,,,49.0,59.0,42.0,50.0,50.0,18.1,23.9,,,,,,,,,,,,,,,,,,,
2314,USW00094846,41.96017,-87.93164,204.8,2016-05-03,9.4,,,53.0,67.0,40.0,260.0,270.0,18.1,25.1,,,,,,,,,,,,,,,,,,,
2315,USW00094846,41.96017,-87.93164,204.8,2016-05-04,13.87,,,52.0,57.0,42.0,20.0,30.0,29.1,38.9,1.0,,,,,,,,,,,,,,,,,,
2316,USW00094846,41.96017,-87.93164,204.8,2016-05-05,9.17,,,49.0,61.0,41.0,360.0,30.0,21.9,29.1,,,,,,,,,,,,,,,,,,,
2317,USW00094846,41.96017,-87.93164,204.8,2016-05-06,7.83,,,59.0,82.0,42.0,290.0,290.0,16.1,21.0,,,,,,,,,,,,,,,,,,,
2318,USW00094846,41.96017,-87.93164,204.8,2016-05-07,12.75,,,65.0,70.0,44.0,20.0,30.0,32.0,40.9,,,1.0,,,,,,,,,,,,,,,,
2319,USW00094846,41.96017,-87.93164,204.8,2016-05-08,5.82,,,55.0,71.0,41.0,190.0,200.0,14.1,18.1,,,,,,,,1.0,,,,,,,,,,,
2320,USW00094846,41.96017,-87.93164,204.8,2016-05-09,12.97,,,56.0,58.0,50.0,120.0,110.0,25.1,30.0,1.0,,,,,,,,,,,,,,,,,,
2321,USW00094846,41.96017,-87.93164,204.8,2016-05-10,8.95,,,54.0,63.0,51.0,120.0,110.0,21.0,25.1,1.0,1.0,,,,,,,,,,,,,,,,,
2322,USW00094846,41.96017,-87.93164,204.8,2016-05-11,6.71,,,58.0,69.0,51.0,60.0,60.0,13.0,16.1,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
2323,USW00094846,41.96017,-87.93164,204.8,2016-05-12,10.74,,,61.0,70.0,53.0,290.0,270.0,23.0,30.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
2324,USW00094846,41.96017,-87.93164,204.8,2016-05-13,10.29,,,58.0,66.0,43.0,330.0,340.0,29.1,36.9,1.0,,,,,,,,,,,,,,,,,,
2325,USW00094846,41.96017,-87.93164,204.8,2016-05-14,13.87,,,46.0,47.0,41.0,310.0,320.0,23.9,30.0,,,,,,,,,,,,,,,,,,,
2326,USW00094846,41.96017,-87.93164,204.8,2016-05-15,9.84,,,45.0,55.0,35.0,330.0,310.0,21.9,31.1,,,,,,,,,,,,,,,,,,,
2327,USW00094846,41.96017,-87.93164,204.8,2016-05-16,13.87,,,56.0,70.0,46.0,240.0,240.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
2328,USW00094846,41.96017,-87.93164,204.8,2016-05-17,9.62,,,54.0,57.0,44.0,20.0,20.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
2329,USW00094846,41.96017,-87.93164,204.8,2016-05-18,6.93,,,52.0,65.0,41.0,50.0,60.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
2330,USW00094846,41.96017,-87.93164,204.8,2016-05-19,5.14,,,55.0,69.0,39.0,50.0,70.0,14.1,16.1,,,,,,,,,,,,,,,,,,,
2331,USW00094846,41.96017,-87.93164,204.8,2016-05-20,6.93,,,58.0,68.0,44.0,40.0,40.0,15.0,19.9,,,,,,,,,,,,,,,,,,,
2332,USW00094846,41.96017,-87.93164,204.8,2016-05-21,8.28,,,62.0,75.0,53.0,40.0,40.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
2333,USW00094846,41.96017,-87.93164,204.8,2016-05-22,8.28,,,66.0,77.0,53.0,40.0,80.0,14.1,19.9,,,,,,,,,,,,,,,,,,,
2334,USW00094846,41.96017,-87.93164,204.8,2016-05-23,6.71,,,66.0,81.0,48.0,150.0,150.0,18.1,21.0,,,,,,,,,,,,,,,,,,,
2335,USW00094846,41.96017,-87.93164,204.8,2016-05-24,10.96,,,72.0,86.0,60.0,190.0,210.0,21.9,28.0,,,,,,,,,,,,,,,,,,,
2336,USW00094846,41.96017,-87.93164,204.8,2016-05-25,9.62,,,76.0,86.0,64.0,220.0,220.0,32.0,38.9,1.0,,1.0,,,,,,,,,,,,,,,,
2337,USW00094846,41.96017,-87.93164,204.8,2016-05-26,8.28,,,71.0,83.0,62.0,210.0,200.0,16.1,21.9,1.0,,,,,,,,,,,,,,,,,,
2338,USW00094846,41.96017,-87.93164,204.8,2016-05-27,11.63,,,74.0,81.0,66.0,180.0,180.0,28.0,38.0,1.0,,1.0,,,,,,,,,,,,,,,,
2339,USW00094846,41.96017,-87.93164,204.8,2016-05-28,14.54,,,73.0,81.0,64.0,200.0,180.0,23.9,33.1,1.0,,1.0,,,,,,,,,,,,,,,,
2340,USW00094846,41.96017,-87.93164,204.8,2016-05-29,10.96,,,72.0,79.0,63.0,240.0,250.0,21.9,27.1,,,,,,,,,,,,,,,,,,,
2341,USW00094846,41.96017,-87.93164,204.8,2016-05-30,6.71,,,74.0,87.0,63.0,320.0,330.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2342,USW00094846,41.96017,-87.93164,204.8,2016-05-31,8.28,,,73.0,83.0,63.0,260.0,260.0,29.1,38.0,1.0,,1.0,,,,,,,,,,,,,,,,
2343,USW00094846,41.96017,-87.93164,204.8,2016-06-01,6.49,,,68.0,79.0,62.0,120.0,130.0,14.1,18.1,1.0,,,,,,,1.0,,,,,,,,,,,
2344,USW00094846,41.96017,-87.93164,204.8,2016-06-02,6.93,,,70.0,79.0,57.0,260.0,250.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
2345,USW00094846,41.96017,-87.93164,204.8,2016-06-03,3.8,,,70.0,84.0,55.0,140.0,260.0,12.1,15.0,,,,,,,,,,,,,,,,,,,
2346,USW00094846,41.96017,-87.93164,204.8,2016-06-04,6.93,,,69.0,72.0,62.0,190.0,170.0,15.0,19.0,1.0,,,,,,,,,,,,,,,,,,
2347,USW00094846,41.96017,-87.93164,204.8,2016-06-05,12.3,,,68.0,79.0,61.0,260.0,280.0,23.0,33.1,,,,,,,,,,,,,,,,,,,
2348,USW00094846,41.96017,-87.93164,204.8,2016-06-06,12.53,,,71.0,82.0,59.0,300.0,290.0,25.9,35.1,,,,,,,,,,,,,,,,,,,
2349,USW00094846,41.96017,-87.93164,204.8,2016-06-07,10.07,,,63.0,67.0,51.0,310.0,320.0,17.0,21.9,,,,,,,,,,,,,,,,,,,
2350,USW00094846,41.96017,-87.93164,204.8,2016-06-08,7.16,,,61.0,70.0,52.0,60.0,60.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
2351,USW00094846,41.96017,-87.93164,204.8,2016-06-09,6.71,,,61.0,72.0,53.0,40.0,70.0,15.0,18.1,1.0,,1.0,,,,,,,,,,,,,,,,
2352,USW00094846,41.96017,-87.93164,204.8,2016-06-10,9.62,,,74.0,90.0,63.0,230.0,220.0,21.9,31.1,1.0,,1.0,,,,,,,,,,,,,,,,
2353,USW00094846,41.96017,-87.93164,204.8,2016-06-11,8.28,,,82.0,91.0,71.0,230.0,260.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
2354,USW00094846,41.96017,-87.93164,204.8,2016-06-12,13.2,,,71.0,79.0,59.0,20.0,10.0,25.9,31.1,,,,,,,,,,,,,,,,,,,
2355,USW00094846,41.96017,-87.93164,204.8,2016-06-13,4.92,,,68.0,86.0,54.0,40.0,50.0,15.0,19.9,,,,,,,,,,,,,,,,,,,
2356,USW00094846,41.96017,-87.93164,204.8,2016-06-14,9.4,,,74.0,87.0,64.0,150.0,150.0,18.1,23.0,,,,,,,,1.0,,,,,,,,,,,
2357,USW00094846,41.96017,-87.93164,204.8,2016-06-15,9.62,,,78.0,90.0,68.0,230.0,230.0,23.9,32.0,1.0,,1.0,,,,,,,,,,,,,,,,
2358,USW00094846,41.96017,-87.93164,204.8,2016-06-16,11.86,,,74.0,77.0,63.0,330.0,330.0,21.9,29.1,,,,,,,,,,,,,,,,,,,
2359,USW00094846,41.96017,-87.93164,204.8,2016-06-17,8.5,,,71.0,85.0,61.0,50.0,40.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
2360,USW00094846,41.96017,-87.93164,204.8,2016-06-18,5.37,,,74.0,87.0,58.0,80.0,70.0,16.1,19.9,,,,,,,,,,,,,,,,,,,
2361,USW00094846,41.96017,-87.93164,204.8,2016-06-19,7.38,,,78.0,89.0,62.0,240.0,240.0,17.0,25.1,,,,,,,,,,,,,,,,,,,
2362,USW00094846,41.96017,-87.93164,204.8,2016-06-20,14.09,,,83.0,93.0,70.0,260.0,270.0,23.9,31.1,,,,,,,,,,,,,,,,,,,
2363,USW00094846,41.96017,-87.93164,204.8,2016-06-21,8.72,,,76.0,84.0,64.0,270.0,290.0,21.0,28.0,,,,,,,,1.0,,,,,,,,,,,
2364,USW00094846,41.96017,-87.93164,204.8,2016-06-22,7.83,,,72.0,76.0,67.0,50.0,50.0,36.0,40.9,1.0,1.0,1.0,,,,,,,,,,,,,,,,
2365,USW00094846,41.96017,-87.93164,204.8,2016-06-23,7.83,,,70.0,78.0,64.0,20.0,50.0,16.1,25.1,1.0,,,,,,,1.0,,,,,,,,,,,
2366,USW00094846,41.96017,-87.93164,204.8,2016-06-24,7.38,,,71.0,82.0,62.0,120.0,100.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
2367,USW00094846,41.96017,-87.93164,204.8,2016-06-25,9.62,,,77.0,89.0,65.0,190.0,190.0,18.1,25.1,,,,,,,,,,,,,,,,,,,
2368,USW00094846,41.96017,-87.93164,204.8,2016-06-26,9.17,,,81.0,90.0,72.0,310.0,200.0,17.0,23.0,1.0,,,,,,,,,,,,,,,,,,
2369,USW00094846,41.96017,-87.93164,204.8,2016-06-27,10.51,,,80.0,90.0,69.0,310.0,320.0,23.9,32.0,,,,,,,,,,,,,,,,,,,
2370,USW00094846,41.96017,-87.93164,204.8,2016-06-28,10.96,,,68.0,71.0,57.0,20.0,10.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
2371,USW00094846,41.96017,-87.93164,204.8,2016-06-29,5.82,,,67.0,81.0,55.0,100.0,90.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
2372,USW00094846,41.96017,-87.93164,204.8,2016-06-30,7.16,,,69.0,78.0,57.0,190.0,200.0,17.0,21.0,,,,,,,,,,,,,,,,,,,
2373,USW00094846,41.96017,-87.93164,204.8,2016-07-01,9.62,,,69.0,72.0,59.0,10.0,360.0,19.9,23.9,,,,,,,,,,,,,,,,,,,
2374,USW00094846,41.96017,-87.93164,204.8,2016-07-02,4.03,,,65.0,76.0,54.0,90.0,100.0,17.0,21.0,,,,,,,,,,,,,,,,,,,
2375,USW00094846,41.96017,-87.93164,204.8,2016-07-03,8.5,,,68.0,77.0,55.0,100.0,90.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
2376,USW00094846,41.96017,-87.93164,204.8,2016-07-04,6.49,,,71.0,79.0,66.0,100.0,70.0,13.0,23.0,1.0,,,,,,,1.0,,,,,,,,,,,
2377,USW00094846,41.96017,-87.93164,204.8,2016-07-05,7.61,,,76.0,87.0,66.0,250.0,240.0,14.1,19.0,1.0,,,,,,,,,,,,,,,,,,
2378,USW00094846,41.96017,-87.93164,204.8,2016-07-06,8.95,,,77.0,88.0,67.0,330.0,330.0,42.9,51.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
2379,USW00094846,41.96017,-87.93164,204.8,2016-07-07,5.82,,,77.0,84.0,70.0,30.0,30.0,18.1,23.0,1.0,1.0,,,,,,,,,,,,,,,,,
2380,USW00094846,41.96017,-87.93164,204.8,2016-07-08,11.41,,,76.0,86.0,68.0,270.0,270.0,25.1,34.0,1.0,1.0,,,,,,,,,,,,,,,,,
2381,USW00094846,41.96017,-87.93164,204.8,2016-07-09,9.4,,,73.0,79.0,65.0,330.0,330.0,18.1,23.0,,,,,,,,,,,,,,,,,,,
2382,USW00094846,41.96017,-87.93164,204.8,2016-07-10,4.92,,,72.0,82.0,60.0,160.0,150.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2383,USW00094846,41.96017,-87.93164,204.8,2016-07-11,11.63,,,78.0,90.0,69.0,190.0,200.0,21.9,25.9,,,,,,,,,,,,,,,,,,,
2384,USW00094846,41.96017,-87.93164,204.8,2016-07-12,11.86,,,81.0,88.0,74.0,260.0,250.0,21.0,27.1,,,,,,,,,,,,,,,,,,,
2385,USW00094846,41.96017,-87.93164,204.8,2016-07-13,10.29,,,78.0,84.0,68.0,150.0,130.0,25.9,34.0,,,1.0,,,,,,,,,,,,,,,,
2386,USW00094846,41.96017,-87.93164,204.8,2016-07-14,14.09,,,76.0,88.0,67.0,250.0,250.0,30.0,40.0,,,,,,,,,,,,,,,,,,,
2387,USW00094846,41.96017,-87.93164,204.8,2016-07-15,8.28,,,71.0,75.0,60.0,20.0,270.0,15.0,21.0,1.0,,,,,,,,,,,,,,,,,,
2388,USW00094846,41.96017,-87.93164,204.8,2016-07-16,5.82,,,67.0,77.0,57.0,100.0,90.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
2389,USW00094846,41.96017,-87.93164,204.8,2016-07-17,10.96,,,71.0,83.0,61.0,170.0,240.0,25.1,32.0,1.0,,1.0,,,,,,,,,,,,,,,,
2390,USW00094846,41.96017,-87.93164,204.8,2016-07-18,5.37,,,79.0,88.0,71.0,260.0,270.0,13.0,15.0,,,,,,,,,,,,,,,,,,,
2391,USW00094846,41.96017,-87.93164,204.8,2016-07-19,4.92,,,79.0,91.0,68.0,120.0,100.0,14.1,16.1,,,,,,,,,,,,,,,,,,,
2392,USW00094846,41.96017,-87.93164,204.8,2016-07-20,6.26,,,79.0,88.0,69.0,240.0,220.0,13.0,17.0,,,,,,,,1.0,,,,,,,,,,,
2393,USW00094846,41.96017,-87.93164,204.8,2016-07-21,9.17,,,81.0,91.0,72.0,40.0,330.0,28.0,35.1,1.0,,1.0,,,,,,,,,,,,,,,,
2394,USW00094846,41.96017,-87.93164,204.8,2016-07-22,6.93,,,79.0,90.0,72.0,180.0,180.0,28.0,34.0,,,,,,,,,,,,,,,,,,,
2395,USW00094846,41.96017,-87.93164,204.8,2016-07-23,6.71,,,85.0,91.0,70.0,20.0,10.0,32.0,40.9,1.0,,1.0,,,,,,,,,,,,,,,,
2396,USW00094846,41.96017,-87.93164,204.8,2016-07-24,11.63,,,78.0,93.0,71.0,100.0,100.0,29.1,36.9,,,1.0,,,,,,,,,,,,,,,,
2397,USW00094846,41.96017,-87.93164,204.8,2016-07-25,6.71,,,79.0,89.0,72.0,340.0,200.0,14.1,19.9,,,,,,,,,,,,,,,,,,,
2398,USW00094846,41.96017,-87.93164,204.8,2016-07-26,4.03,,,79.0,88.0,69.0,100.0,80.0,12.1,16.1,,,,,,,,,,,,,,,,,,,
2399,USW00094846,41.96017,-87.93164,204.8,2016-07-27,4.25,,,79.0,89.0,68.0,50.0,180.0,14.1,18.1,1.0,,,,,,,,,,,,,,,,,,
2400,USW00094846,41.96017,-87.93164,204.8,2016-07-28,5.82,,,77.0,84.0,70.0,40.0,30.0,17.0,21.9,1.0,,1.0,,,,,1.0,,,,,,,,,,,
2401,USW00094846,41.96017,-87.93164,204.8,2016-07-29,8.5,,,73.0,81.0,70.0,40.0,50.0,17.0,21.0,1.0,,1.0,,,,,,,,,,,,,,,,
2402,USW00094846,41.96017,-87.93164,204.8,2016-07-30,8.95,,,72.0,78.0,68.0,50.0,40.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2403,USW00094846,41.96017,-87.93164,204.8,2016-07-31,6.49,,,73.0,81.0,65.0,50.0,50.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
2404,USW00094846,41.96017,-87.93164,204.8,2016-08-01,6.04,,,75.0,84.0,65.0,60.0,60.0,15.0,18.1,,,,,,,,,,,,,,,,,,,
2405,USW00094846,41.96017,-87.93164,204.8,2016-08-02,5.37,,,77.0,87.0,67.0,100.0,80.0,14.1,17.0,,,,,,,,,,,,,,,,,,,
2406,USW00094846,41.96017,-87.93164,204.8,2016-08-03,3.58,,,80.0,90.0,69.0,100.0,100.0,14.1,16.1,,,,,,,,,,,,,,,,,,,
2407,USW00094846,41.96017,-87.93164,204.8,2016-08-04,6.26,,,81.0,91.0,70.0,280.0,290.0,25.9,34.0,1.0,,,,,,,1.0,,,,,,,,,,,
2408,USW00094846,41.96017,-87.93164,204.8,2016-08-05,7.83,,,78.0,86.0,72.0,320.0,320.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2409,USW00094846,41.96017,-87.93164,204.8,2016-08-06,6.71,,,76.0,84.0,66.0,20.0,60.0,14.1,18.1,,,,,,,,,,,,,,,,,,,
2410,USW00094846,41.96017,-87.93164,204.8,2016-08-07,6.04,,,75.0,83.0,62.0,50.0,50.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
2411,USW00094846,41.96017,-87.93164,204.8,2016-08-08,9.62,,,77.0,84.0,72.0,90.0,100.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2412,USW00094846,41.96017,-87.93164,204.8,2016-08-09,5.14,,,78.0,88.0,67.0,270.0,240.0,12.1,15.0,,,,,,,,,,,,,,,,,,,
2413,USW00094846,41.96017,-87.93164,204.8,2016-08-10,4.92,,,80.0,89.0,69.0,120.0,110.0,15.0,19.9,,,,,,,,1.0,,,,,,,,,,,
2414,USW00094846,41.96017,-87.93164,204.8,2016-08-11,8.95,,,82.0,92.0,73.0,190.0,220.0,25.9,33.1,,,,,,,,1.0,,,,,,,,,,,
2415,USW00094846,41.96017,-87.93164,204.8,2016-08-12,6.26,,,80.0,83.0,74.0,260.0,250.0,17.0,23.9,1.0,,1.0,,,,,,,,,,,,,,,,
2416,USW00094846,41.96017,-87.93164,204.8,2016-08-13,9.17,,,77.0,84.0,72.0,300.0,310.0,19.9,23.9,1.0,,,,,,,,,,,,,,,,,,
2417,USW00094846,41.96017,-87.93164,204.8,2016-08-14,4.25,,,77.0,87.0,65.0,320.0,310.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
2418,USW00094846,41.96017,-87.93164,204.8,2016-08-15,8.5,,,74.0,78.0,67.0,100.0,100.0,19.9,23.9,1.0,,,,,,,,,,,,,,,,,,
2419,USW00094846,41.96017,-87.93164,204.8,2016-08-16,6.93,,,76.0,88.0,71.0,330.0,340.0,13.0,17.0,1.0,,,,,,,,,,,,,,,,,,
2420,USW00094846,41.96017,-87.93164,204.8,2016-08-17,6.04,,,77.0,88.0,70.0,260.0,270.0,17.0,23.9,,,1.0,,,,,,,,,,,,,,,,
2421,USW00094846,41.96017,-87.93164,204.8,2016-08-18,6.93,,,77.0,85.0,70.0,290.0,280.0,21.9,31.1,1.0,,1.0,,,,,,,,,,,,,,,,
2422,USW00094846,41.96017,-87.93164,204.8,2016-08-19,8.72,,,75.0,84.0,66.0,300.0,300.0,29.1,36.9,1.0,,1.0,,,,,,,,,,,,,,,,
2423,USW00094846,41.96017,-87.93164,204.8,2016-08-20,11.41,,,75.0,80.0,63.0,280.0,290.0,29.1,35.1,1.0,,1.0,,,,,,,,,,,,,,,,
2424,USW00094846,41.96017,-87.93164,204.8,2016-08-21,9.84,,,66.0,76.0,58.0,320.0,320.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
2425,USW00094846,41.96017,-87.93164,204.8,2016-08-22,4.92,,,67.0,78.0,56.0,170.0,220.0,14.1,25.9,,,,,,,,,,,,,,,,,,,
2426,USW00094846,41.96017,-87.93164,204.8,2016-08-23,11.86,,,71.0,81.0,60.0,190.0,180.0,19.9,23.9,,,,,,,,,,,,,,,,,,,
2427,USW00094846,41.96017,-87.93164,204.8,2016-08-24,10.74,,,75.0,84.0,70.0,190.0,180.0,25.1,32.0,1.0,,1.0,,,,,,,,,,,,,,,,
2428,USW00094846,41.96017,-87.93164,204.8,2016-08-25,6.26,,,76.0,85.0,67.0,320.0,220.0,13.0,16.1,1.0,,1.0,,,,,,,,,,,,,,,,
2429,USW00094846,41.96017,-87.93164,204.8,2016-08-26,6.93,,,72.0,81.0,66.0,60.0,50.0,14.1,23.0,1.0,,1.0,,,,,,,,,,,,,,,,
2430,USW00094846,41.96017,-87.93164,204.8,2016-08-27,6.93,,,74.0,84.0,67.0,200.0,160.0,15.0,19.0,1.0,,,,,,,,,,,,,,,,,,
2431,USW00094846,41.96017,-87.93164,204.8,2016-08-28,6.49,,,77.0,83.0,71.0,90.0,90.0,15.0,19.0,,,1.0,,,,,,,,,,,,,,,,
2432,USW00094846,41.96017,-87.93164,204.8,2016-08-29,4.92,,,76.0,86.0,70.0,10.0,180.0,17.0,21.0,1.0,,1.0,,,,,,,,,,,,,,,,
2433,USW00094846,41.96017,-87.93164,204.8,2016-08-30,4.25,,,76.0,84.0,70.0,10.0,360.0,25.1,28.0,1.0,,1.0,,,,,,,,,,,,,,,,
2434,USW00094846,41.96017,-87.93164,204.8,2016-08-31,11.18,,,73.0,76.0,63.0,20.0,20.0,21.9,29.1,,,,,,,,,,,,,,,,,,,
2435,USW00094846,41.96017,-87.93164,204.8,2016-09-01,11.86,,,67.0,73.0,62.0,20.0,30.0,23.9,30.0,,,,,,,,,,,,,,,,,,,
2436,USW00094846,41.96017,-87.93164,204.8,2016-09-02,8.28,,,68.0,74.0,62.0,30.0,30.0,16.1,19.9,,,,,,,,,,,,,,,,,,,
2437,USW00094846,41.96017,-87.93164,204.8,2016-09-03,5.82,,,68.0,76.0,56.0,100.0,100.0,13.0,17.0,,,,,,,,,,,,,,,,,,,
2438,USW00094846,41.96017,-87.93164,204.8,2016-09-04,7.61,,,69.0,80.0,59.0,170.0,180.0,17.0,21.0,,,,,,,,,,,,,,,,,,,
2439,USW00094846,41.96017,-87.93164,204.8,2016-09-05,9.17,,,73.0,87.0,62.0,190.0,190.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
2440,USW00094846,41.96017,-87.93164,204.8,2016-09-06,10.07,,,82.0,91.0,75.0,240.0,200.0,21.0,28.0,,,,,,,,,,,,,,,,,,,
2441,USW00094846,41.96017,-87.93164,204.8,2016-09-07,9.84,,,83.0,89.0,74.0,280.0,280.0,29.1,38.0,1.0,,1.0,,,,,,,,,,,,,,,,
2442,USW00094846,41.96017,-87.93164,204.8,2016-09-08,8.05,,,76.0,82.0,70.0,260.0,260.0,18.1,23.9,,,,,,,,,,,,,,,,,,,
2443,USW00094846,41.96017,-87.93164,204.8,2016-09-09,5.14,,,74.0,81.0,63.0,170.0,170.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
2444,USW00094846,41.96017,-87.93164,204.8,2016-09-10,10.96,,,69.0,73.0,59.0,320.0,330.0,25.9,33.1,1.0,,,,,,,,,,,,,,,,,,
2445,USW00094846,41.96017,-87.93164,204.8,2016-09-11,5.82,,,65.0,76.0,51.0,240.0,240.0,13.0,17.0,,,,,,,,,,,,,,,,,,,
2446,USW00094846,41.96017,-87.93164,204.8,2016-09-12,8.72,,,67.0,79.0,54.0,200.0,200.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
2447,USW00094846,41.96017,-87.93164,204.8,2016-09-13,8.72,,,72.0,85.0,65.0,280.0,240.0,16.1,21.0,,,,,,,,,,,,,,,,,,,
2448,USW00094846,41.96017,-87.93164,204.8,2016-09-14,8.05,,,69.0,74.0,64.0,70.0,70.0,14.1,18.1,1.0,,,,,,,,,,,,,,,,,,
2449,USW00094846,41.96017,-87.93164,204.8,2016-09-15,8.05,,,68.0,78.0,60.0,100.0,90.0,16.1,25.1,,,,,,,,,,,,,,,,,,,
2450,USW00094846,41.96017,-87.93164,204.8,2016-09-16,12.08,,,72.0,83.0,65.0,180.0,190.0,23.9,35.1,1.0,,,,,,,,,,,,,,,,,,
2451,USW00094846,41.96017,-87.93164,204.8,2016-09-17,8.72,,,74.0,82.0,62.0,260.0,270.0,19.9,25.9,1.0,,,,,,,,,,,,,,,,,,
2452,USW00094846,41.96017,-87.93164,204.8,2016-09-18,3.8,,,69.0,81.0,57.0,160.0,280.0,8.9,11.0,,,,,,,,,,,,,,,,,,,
2453,USW00094846,41.96017,-87.93164,204.8,2016-09-19,8.28,,,71.0,88.0,56.0,200.0,210.0,19.9,27.1,,,,,,,,,,,,,,,,,,,
2454,USW00094846,41.96017,-87.93164,204.8,2016-09-20,8.05,,,75.0,83.0,66.0,100.0,100.0,16.1,21.9,,,,,,,,,,,,,,,,,,,
2455,USW00094846,41.96017,-87.93164,204.8,2016-09-21,6.71,,,70.0,74.0,65.0,130.0,130.0,30.0,34.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
2456,USW00094846,41.96017,-87.93164,204.8,2016-09-22,4.7,,,71.0,81.0,64.0,190.0,190.0,13.0,16.1,1.0,,,,,,,1.0,,,,,,,,,,,
2457,USW00094846,41.96017,-87.93164,204.8,2016-09-23,10.07,,,72.0,73.0,67.0,30.0,60.0,17.0,23.9,1.0,,,,,,,1.0,,,,,,,,,,,
2458,USW00094846,41.96017,-87.93164,204.8,2016-09-24,8.5,,,69.0,74.0,66.0,70.0,50.0,14.1,19.0,,,,,,,,,,,,,,,,,,,
2459,USW00094846,41.96017,-87.93164,204.8,2016-09-25,10.51,,,72.0,85.0,63.0,300.0,290.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
2460,USW00094846,41.96017,-87.93164,204.8,2016-09-26,14.54,,,66.0,69.0,56.0,260.0,260.0,29.1,36.0,,,,,,,,,,,,,,,,,,,
2461,USW00094846,41.96017,-87.93164,204.8,2016-09-27,14.09,,,60.0,70.0,51.0,260.0,260.0,28.0,36.9,,,,,,,,,,,,,,,,,,,
