"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","41.96017","-87.93164","204.8","2015-11-16","12.08",,,"52","57","43","  180","  180","23.9","29.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-17","17.67",,,"51","61","47","  170","  170","28.0","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-18","20.80",,,"58","62","47","  190","  200","38.0","49.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-19","18.79",,,"45","47","35","  250","  240","33.1","46.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-20","8.50",,,"36","40","31","  280","   60","17.0","23.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-21","12.08",,,"32","33","18","  340","  330","29.1","36.0","    1","    1",,,,,,,"    1",,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-22","8.95",,,"19","27","7","  180","  180","18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-23","9.17",,,"28","37","25","  250","  240","14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-24","6.71",,,"32","41","21","  140","  140","14.1","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-25","14.99",,,"38","52","29","  190","  190","25.9","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-26","15.66",,,"52","60","48","  210","  210","23.9","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-27","15.66",,,"45","56","34","   20","   30","25.1","31.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-28","10.07",,,"35","38","30","   20","   40","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-29","7.61",,,"33","41","25","   50","   70","14.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-11-30","10.74",,,"40","44","38","  120","  120","23.0","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-01","10.51",,,"42","43","37","  240","  230","21.0","29.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-02","8.50",,,"35","38","31","  310","  310","17.0","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-03","10.74",,,"33","35","30","  260","  240","17.0","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-04","8.50",,,"37","47","32","  230","  230","17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-05","7.83",,,"36","46","29","  170","  200","13.0","18.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-06","5.14",,,"36","47","27","  140","  140","12.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-07","6.93",,,"34","39","27","  180","  180","18.1","23.0","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-08","10.96",,,"40","47","38","  190","  200","18.1","21.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-09","8.28",,,"46","52","40","  250","  240","16.1","19.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-10","17.00",,,"48","57","41","  250","  250","35.1","44.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-11","7.61",,,"46","51","41","  250","  250","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-12","3.36",,,"50","57","47","   70","   60","10.1","17.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-13","13.65",,,"55","61","48","  190","  160","28.0","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-14","15.88",,,"55","61","42","  220","  210","35.1","48.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-15","9.84",,,"41","43","39","  150","  150","18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-16","16.33",,,"43","53","35","  260","  250","25.9","36.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-17","14.32",,,"33","35","28","  260","  280","23.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-18","13.20",,,"28","32","24","  290","  290","29.1","36.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-19","11.41",,,"23","30","15","  280","  280","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-20","16.33",,,"34","50","23","  200","  200","28.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-21","11.63",,,"46","52","41","  210","  190","23.0","30.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-22","8.95",,,"39","41","35","  150","  150","21.0","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-23","17.22",,,"47","59","40","  250","  250","38.9","53.0","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-24","11.63",,,"42","42","34","  260","  260","31.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-25","8.05",,,"38","44","32","   50","   40","17.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-26","10.07",,,"39","42","37","  100","   30","23.0","27.1","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-27","17.22",,,"38","40","35","   20","   20","25.1","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-28","19.01",,,"33","39","31","   60","   70","31.1","42.1","    1",,,"    1",,"    1",,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-29","11.41",,,"33","39","29","  230","  240","21.0","27.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-30","8.72",,,"29","29","27","  260","  270","15.0","18.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2015-12-31","13.42",,,"26","28","22","  260","  290","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-01","14.32",,,"23","31","19","  260","  250","21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-02","12.08",,,"27","32","20","  260","  230","23.0","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-03","11.63",,,"27","29","22","  340","  340","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-04","10.07",,,"27","31","22","  340","  350","19.9","23.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-05","10.07",,,"26","33","17","  210","  200","21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-06","8.72",,,"28","36","21","  200","  200","16.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-07","7.38",,,"36","41","34","  140","  120","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-08","6.49",,,"38","42","36","  130","  120","10.1","12.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-09","9.84",,,"37","40","23","  330","  330","25.9","32.0","    1","    1",,"    1",,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-10","17.67",,,"19","23","2","  330","  330","28.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-11","9.62",,,"5","24","-1","  250","  240","25.9","35.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-12","16.33",,,"14","20","3","  310","  280","25.9","34.0","    1",,,,,,,"    1","    1",,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-13","9.40",,,"7","25","-2","  220","  200","18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-14","10.51",,,"31","44","24","  190","  200","21.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-15","13.42",,,"40","43","30","  340","  210","23.0","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-16","13.87",,,"28","30","9","  290","  290","25.1","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-17","16.11",,,"8","8","-1","  300","  300","23.9","30.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-18","14.09",,,"1","7","-4","  300","  290","19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-19","5.82",,,"6","17","0","  300","  300","15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-20","3.58",,,"17","23","12","  250","  260","8.9","11.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-21","3.13",,,"19","29","9","   70","   40","8.1","12.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-22","10.51",,,"24","30","19","   50","   40","17.0","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-23","6.26",,,"28","33","20","  340","  320","14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-24","8.50",,,"27","34","24","  210","  200","19.9","23.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-25","10.29",,,"31","41","24","  250","  250","25.1","32.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-26","16.55",,,"33","36","24","  270","  260","28.0","35.1","    1",,,"    1",,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-27","13.20",,,"28","34","23","  210","  220","29.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-28","15.21",,,"34","39","29","  340","  340","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-29","10.51",,,"28","35","20","  190","  200","23.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-30","8.50",,,"38","46","35","  190","  190","19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-01-31","8.50",,,"42","48","33","  290","  280","18.1","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-01","4.92",,,"36","45","30","  280","   50","10.1","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-02","11.41",,,"35","38","32","  100","  100","33.1","40.0","    1","    1","    1",,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-03","13.42",,,"36","37","28","  280","  240","23.0","30.0","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-04","9.40",,,"27","32","19","  280","  290","16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-05","6.71",,,"29","34","25","  330","  320","17.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-06","8.50",,,"31","41","24","  250","  260","17.0","23.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-07","12.97",,,"38","43","32","  250","  250","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-08","11.18",,,"31","32","20","  320","  280","19.9","25.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-09","14.54",,,"19","21","13","  320","  330","19.9","25.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-10","11.41",,,"14","18","9","  320","  320","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-11","7.16",,,"13","21","7","  340","  340","15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-12","17.00",,,"19","23","7","  320","  320","30.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-13","8.95",,,"9","17","2","  330","  340","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-14","11.86",,,"14","18","9","  130","  110","21.9","25.1","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-15","6.71",,,"21","27","18","  260","  240","12.1","14.1","    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-16","4.70",,,"27","33","24","  300","  360","14.1","18.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-17","6.49",,,"28","34","21","   50","  360","13.0","15.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-18","15.21",,,"30","42","23","  170","  170","25.9","35.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-19","26.62",,,"47","62","41","  250","  250","45.0","62.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-20","12.08",,,"49","57","38","  270","  240","21.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-21","9.17",,,"40","41","29","   40","   30","17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-22","3.80",,,"35","44","26","   70","  110","13.0","15.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-23","6.71",,,"36","45","26","   40","   40","17.0","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-24","22.82",,,"35","36","32","   20","   30","32.0","44.1","    1","    1",,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-25","16.55",,,"33","37","31","  330","  330","28.0","34.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-26","9.40",,,"31","33","24","  260","  240","15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-27","14.99",,,"37","54","28","  250","  240","23.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-28","19.91",,,"52","62","36","  320","  220","31.1","40.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-02-29","14.99",,,"41","52","28","  310","  250","23.9","31.1",,,,"    1",,"    1",,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-01","17.00",,,"28","30","18","  330","   30","25.9","35.1","    1","    1",,"    1",,"    1",,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-02","6.71",,,"21","32","11","  240","  290","15.0","18.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-03","8.72",,,"30","33","27","   20","   30","15.0","19.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-04","7.16",,,"30","39","20","  160","  160","18.1","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-05","7.83",,,"33","39","29","  340","   10","15.0","21.0","    1",,,,,"    1",,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-06","14.32",,,"39","52","33","  190","  190","25.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-07","13.42",,,"51","63","44","  200","  200","23.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-08","16.78",,,"62","70","58","  220","  220","25.9","34.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-09","10.07",,,"61","63","48","  200","  200","21.9","27.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-10","7.16",,,"49","51","37","   10","   50","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-11","5.37",,,"43","55","34","   80","   80","12.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-12","4.70",,,"43","59","33","   80","   50","12.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-13","9.17",,,"47","48","43","   70","   70","19.9","27.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-14","4.92",,,"47","55","43","  330","  330","14.1","16.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-15","12.53",,,"49","58","46","  110","  130","28.0","33.1","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-16","23.26",,,"53","56","45","  260","  250","40.9","53.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-17","15.43",,,"47","56","40","  270","  280","30.0","40.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-18","9.17",,,"41","49","32","  290","   60","16.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-19","8.72",,,"38","46","35","   60","   30","17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-20","8.05",,,"37","44","30","   40","   40","18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-21","7.16",,,"38","49","28","  240","  270","14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-22","11.63",,,"48","63","40","  210","  210","23.0","31.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-23","14.54",,,"42","42","36","   40","   50","21.0","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-24","14.99",,,"37","39","30","  350","  360","23.9","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-25","6.71",,,"35","48","28","   90","   90","13.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-26","7.83",,,"40","54","31","  100","   60","15.0","19.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-27","9.62",,,"47","63","36","  320","  320","21.0","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-28","10.29",,,"45","53","35","  300","  300","21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-29","6.71",,,"44","58","31","  130","  130","17.0","21.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-30","16.11",,,"49","62","42","  190","  200","28.0","36.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-03-31","17.22",,,"60","67","44","  200","  200","36.0","44.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-01","9.17",,,"45","49","35","  290","  280","25.9","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-02","17.90",,,"35","40","27","  330","  290","42.9","53.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-03","17.00",,,"40","71","26","  240","  250","35.1","46.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-04","13.42",,,"41","38","29","   10","   10","23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-05","10.51",,,"33","45","24","  140","  150","23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-06","10.51",,,"44","50","40","  330","  320","23.0","28.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-07","14.32",,,"40","41","33","  330","  340","23.0","30.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-08","14.09",,,"37","41","26","  300","  300","32.0","40.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-09","12.30",,,"30","38","22","  340","  360","21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-10","14.99",,,"37","50","33","  200","  200","25.1","36.9","    1",,,"    1",,,,,,,,,,,,,,,
"USW00094846","41.96017","-87.93164","204.8","2016-04-11","12.30",,,"48","51","36","  290","  310","23.9","35.1","    1",,,,,,,,,,,,,,,,,,
